rho,betak1,psii1,Li1,gammai1,psii2,Li2,gammai2,psii3,Li3,gammai3,psii4,Li4,gammai4,psii5,Li5,gammai5,psii6,Li6,gammai6,psii7,Li7,gammai7,psii8,Li8,gammai8,psii9,Li9,gammai9,psii10,Li10,gammai10,beta,eta,L,gamma
4.360000e+00,7.706422e-01,2.620268e-12,5.988095e+00,1.669980e-01,2.620268e-12,5.988095e+00,1.669980e-01,2.620268e-12,5.988095e+00,1.669980e-01,2.620268e-12,5.988095e+00,1.669980e-01,2.620268e-12,5.988095e+00,1.669980e-01,8.418987e-09,5.952381e+00,6.720000e-01,8.418987e-09,5.952381e+00,6.720000e-01,8.418987e-09,5.952381e+00,6.720000e-01,8.418987e-09,5.952381e+00,6.720000e-01,8.418987e-09,5.952381e+00,6.720000e-01,7.706422e-01,1.000000e+00,5.970238e+01,4.187438e-01
4.370000e+00,7.711670e-01,2.574590e-12,5.988131e+00,1.669970e-01,2.574590e-12,5.988131e+00,1.669970e-01,2.574590e-12,5.988131e+00,1.669970e-01,2.574590e-12,5.988131e+00,1.669970e-01,2.574590e-12,5.988131e+00,1.669970e-01,8.278014e-09,5.952522e+00,6.719840e-01,8.278014e-09,5.952522e+00,6.719840e-01,8.278014e-09,5.952522e+00,6.719840e-01,8.278014e-09,5.952522e+00,6.719840e-01,8.278014e-09,5.952522e+00,6.719840e-01,7.711670e-01,1.000000e+00,5.970326e+01,4.187376e-01
4.380000e+00,7.716895e-01,2.529839e-12,5.988166e+00,1.669960e-01,2.529839e-12,5.988166e+00,1.669960e-01,2.529839e-12,5.988166e+00,1.669960e-01,2.529839e-12,5.988166e+00,1.669960e-01,2.529839e-12,5.988166e+00,1.669960e-01,8.139788e-09,5.952663e+00,6.719682e-01,8.139788e-09,5.952663e+00,6.719682e-01,8.139788e-09,5.952663e+00,6.719682e-01,8.139788e-09,5.952663e+00,6.719682e-01,8.139788e-09,5.952663e+00,6.719682e-01,7.716895e-01,1.000000e+00,5.970414e+01,4.187314e-01
4.390000e+00,7.722096e-01,2.485992e-12,5.988201e+00,1.669951e-01,2.485992e-12,5.988201e+00,1.669951e-01,2.485992e-12,5.988201e+00,1.669951e-01,2.485992e-12,5.988201e+00,1.669951e-01,2.485992e-12,5.988201e+00,1.669951e-01,8.004247e-09,5.952802e+00,6.719524e-01,8.004247e-09,5.952802e+00,6.719524e-01,8.004247e-09,5.952802e+00,6.719524e-01,8.004247e-09,5.952802e+00,6.719524e-01,8.004247e-09,5.952802e+00,6.719524e-01,7.722096e-01,1.000000e+00,5.970501e+01,4.187253e-01
4.400000e+00,7.727273e-01,2.443030e-12,5.988235e+00,1.669941e-01,2.443030e-12,5.988235e+00,1.669941e-01,2.443030e-12,5.988235e+00,1.669941e-01,2.443030e-12,5.988235e+00,1.669941e-01,2.443030e-12,5.988235e+00,1.669941e-01,7.871331e-09,5.952941e+00,6.719368e-01,7.871331e-09,5.952941e+00,6.719368e-01,7.871331e-09,5.952941e+00,6.719368e-01,7.871331e-09,5.952941e+00,6.719368e-01,7.871331e-09,5.952941e+00,6.719368e-01,7.727273e-01,1.000000e+00,5.970588e+01,4.187192e-01
4.410000e+00,7.732426e-01,2.400931e-12,5.988270e+00,1.669931e-01,2.400931e-12,5.988270e+00,1.669931e-01,2.400931e-12,5.988270e+00,1.669931e-01,2.400931e-12,5.988270e+00,1.669931e-01,2.400931e-12,5.988270e+00,1.669931e-01,7.740983e-09,5.953079e+00,6.719212e-01,7.740983e-09,5.953079e+00,6.719212e-01,7.740983e-09,5.953079e+00,6.719212e-01,7.740983e-09,5.953079e+00,6.719212e-01,7.740983e-09,5.953079e+00,6.719212e-01,7.732426e-01,1.000000e+00,5.970674e+01,4.187132e-01
4.420000e+00,7.737557e-01,2.359676e-12,5.988304e+00,1.669922e-01,2.359676e-12,5.988304e+00,1.669922e-01,2.359676e-12,5.988304e+00,1.669922e-01,2.359676e-12,5.988304e+00,1.669922e-01,2.359676e-12,5.988304e+00,1.669922e-01,7.613147e-09,5.953216e+00,6.719057e-01,7.613147e-09,5.953216e+00,6.719057e-01,7.613147e-09,5.953216e+00,6.719057e-01,7.613147e-09,5.953216e+00,6.719057e-01,7.613147e-09,5.953216e+00,6.719057e-01,7.737557e-01,1.000000e+00,5.970760e+01,4.187071e-01
4.430000e+00,7.742664e-01,2.319246e-12,5.988338e+00,1.669912e-01,2.319246e-12,5.988338e+00,1.669912e-01,2.319246e-12,5.988338e+00,1.669912e-01,2.319246e-12,5.988338e+00,1.669912e-01,2.319246e-12,5.988338e+00,1.669912e-01,7.487766e-09,5.953353e+00,6.718903e-01,7.487766e-09,5.953353e+00,6.718903e-01,7.487766e-09,5.953353e+00,6.718903e-01,7.487766e-09,5.953353e+00,6.718903e-01,7.487766e-09,5.953353e+00,6.718903e-01,7.742664e-01,1.000000e+00,5.970845e+01,4.187012e-01
4.440000e+00,7.747748e-01,2.279622e-12,5.988372e+00,1.669903e-01,2.279622e-12,5.988372e+00,1.669903e-01,2.279622e-12,5.988372e+00,1.669903e-01,2.279622e-12,5.988372e+00,1.669903e-01,2.279622e-12,5.988372e+00,1.669903e-01,7.364788e-09,5.953488e+00,6.718750e-01,7.364788e-09,5.953488e+00,6.718750e-01,7.364788e-09,5.953488e+00,6.718750e-01,7.364788e-09,5.953488e+00,6.718750e-01,7.364788e-09,5.953488e+00,6.718750e-01,7.747748e-01,1.000000e+00,5.970930e+01,4.186952e-01
4.450000e+00,7.752809e-01,2.240785e-12,5.988406e+00,1.669894e-01,2.240785e-12,5.988406e+00,1.669894e-01,2.240785e-12,5.988406e+00,1.669894e-01,2.240785e-12,5.988406e+00,1.669894e-01,2.240785e-12,5.988406e+00,1.669894e-01,7.244159e-09,5.953623e+00,6.718598e-01,7.244159e-09,5.953623e+00,6.718598e-01,7.244159e-09,5.953623e+00,6.718598e-01,7.244159e-09,5.953623e+00,6.718598e-01,7.244159e-09,5.953623e+00,6.718598e-01,7.752809e-01,1.000000e+00,5.971014e+01,4.186893e-01
4.460000e+00,7.757848e-01,2.202718e-12,5.988439e+00,1.669884e-01,2.202718e-12,5.988439e+00,1.669884e-01,2.202718e-12,5.988439e+00,1.669884e-01,2.202718e-12,5.988439e+00,1.669884e-01,2.202718e-12,5.988439e+00,1.669884e-01,7.125829e-09,5.953757e+00,6.718447e-01,7.125829e-09,5.953757e+00,6.718447e-01,7.125829e-09,5.953757e+00,6.718447e-01,7.125829e-09,5.953757e+00,6.718447e-01,7.125829e-09,5.953757e+00,6.718447e-01,7.757848e-01,1.000000e+00,5.971098e+01,4.186834e-01
4.470000e+00,7.762864e-01,2.165403e-12,5.988473e+00,1.669875e-01,2.165403e-12,5.988473e+00,1.669875e-01,2.165403e-12,5.988473e+00,1.669875e-01,2.165403e-12,5.988473e+00,1.669875e-01,2.165403e-12,5.988473e+00,1.669875e-01,7.009748e-09,5.953890e+00,6.718296e-01,7.009748e-09,5.953890e+00,6.718296e-01,7.009748e-09,5.953890e+00,6.718296e-01,7.009748e-09,5.953890e+00,6.718296e-01,7.009748e-09,5.953890e+00,6.718296e-01,7.762864e-01,1.000000e+00,5.971182e+01,4.186776e-01
4.480000e+00,7.767857e-01,2.128824e-12,5.988506e+00,1.669866e-01,2.128824e-12,5.988506e+00,1.669866e-01,2.128824e-12,5.988506e+00,1.669866e-01,2.128824e-12,5.988506e+00,1.669866e-01,2.128824e-12,5.988506e+00,1.669866e-01,6.895867e-09,5.954023e+00,6.718147e-01,6.895867e-09,5.954023e+00,6.718147e-01,6.895867e-09,5.954023e+00,6.718147e-01,6.895867e-09,5.954023e+00,6.718147e-01,6.895867e-09,5.954023e+00,6.718147e-01,7.767857e-01,1.000000e+00,5.971264e+01,4.186718e-01
4.490000e+00,7.772829e-01,2.092963e-12,5.988539e+00,1.669856e-01,2.092963e-12,5.988539e+00,1.669856e-01,2.092963e-12,5.988539e+00,1.669856e-01,2.092963e-12,5.988539e+00,1.669856e-01,2.092963e-12,5.988539e+00,1.669856e-01,6.784139e-09,5.954155e+00,6.717998e-01,6.784139e-09,5.954155e+00,6.717998e-01,6.784139e-09,5.954155e+00,6.717998e-01,6.784139e-09,5.954155e+00,6.717998e-01,6.784139e-09,5.954155e+00,6.717998e-01,7.772829e-01,1.000000e+00,5.971347e+01,4.186660e-01
4.500000e+00,7.777778e-01,2.057805e-12,5.988571e+00,1.669847e-01,2.057805e-12,5.988571e+00,1.669847e-01,2.057805e-12,5.988571e+00,1.669847e-01,2.057805e-12,5.988571e+00,1.669847e-01,2.057805e-12,5.988571e+00,1.669847e-01,6.674516e-09,5.954286e+00,6.717850e-01,6.674516e-09,5.954286e+00,6.717850e-01,6.674516e-09,5.954286e+00,6.717850e-01,6.674516e-09,5.954286e+00,6.717850e-01,6.674516e-09,5.954286e+00,6.717850e-01,7.777778e-01,1.000000e+00,5.971429e+01,4.186603e-01
4.510000e+00,7.782705e-01,2.023335e-12,5.988604e+00,1.669838e-01,2.023335e-12,5.988604e+00,1.669838e-01,2.023335e-12,5.988604e+00,1.669838e-01,2.023335e-12,5.988604e+00,1.669838e-01,2.023335e-12,5.988604e+00,1.669838e-01,6.566955e-09,5.954416e+00,6.717703e-01,6.566955e-09,5.954416e+00,6.717703e-01,6.566955e-09,5.954416e+00,6.717703e-01,6.566955e-09,5.954416e+00,6.717703e-01,6.566955e-09,5.954416e+00,6.717703e-01,7.782705e-01,1.000000e+00,5.971510e+01,4.186546e-01
4.520000e+00,7.787611e-01,1.989536e-12,5.988636e+00,1.669829e-01,1.989536e-12,5.988636e+00,1.669829e-01,1.989536e-12,5.988636e+00,1.669829e-01,1.989536e-12,5.988636e+00,1.669829e-01,1.989536e-12,5.988636e+00,1.669829e-01,6.461410e-09,5.954545e+00,6.717557e-01,6.461410e-09,5.954545e+00,6.717557e-01,6.461410e-09,5.954545e+00,6.717557e-01,6.461410e-09,5.954545e+00,6.717557e-01,6.461410e-09,5.954545e+00,6.717557e-01,7.787611e-01,1.000000e+00,5.971591e+01,4.186489e-01
4.530000e+00,7.792494e-01,1.956394e-12,5.988669e+00,1.669820e-01,1.956394e-12,5.988669e+00,1.669820e-01,1.956394e-12,5.988669e+00,1.669820e-01,1.956394e-12,5.988669e+00,1.669820e-01,1.956394e-12,5.988669e+00,1.669820e-01,6.357839e-09,5.954674e+00,6.717412e-01,6.357839e-09,5.954674e+00,6.717412e-01,6.357839e-09,5.954674e+00,6.717412e-01,6.357839e-09,5.954674e+00,6.717412e-01,6.357839e-09,5.954674e+00,6.717412e-01,7.792494e-01,1.000000e+00,5.971671e+01,4.186433e-01
4.540000e+00,7.797357e-01,1.923894e-12,5.988701e+00,1.669811e-01,1.923894e-12,5.988701e+00,1.669811e-01,1.923894e-12,5.988701e+00,1.669811e-01,1.923894e-12,5.988701e+00,1.669811e-01,1.923894e-12,5.988701e+00,1.669811e-01,6.256199e-09,5.954802e+00,6.717268e-01,6.256199e-09,5.954802e+00,6.717268e-01,6.256199e-09,5.954802e+00,6.717268e-01,6.256199e-09,5.954802e+00,6.717268e-01,6.256199e-09,5.954802e+00,6.717268e-01,7.797357e-01,1.000000e+00,5.971751e+01,4.186377e-01
4.550000e+00,7.802198e-01,1.892023e-12,5.988732e+00,1.669802e-01,1.892023e-12,5.988732e+00,1.669802e-01,1.892023e-12,5.988732e+00,1.669802e-01,1.892023e-12,5.988732e+00,1.669802e-01,1.892023e-12,5.988732e+00,1.669802e-01,6.156450e-09,5.954930e+00,6.717124e-01,6.156450e-09,5.954930e+00,6.717124e-01,6.156450e-09,5.954930e+00,6.717124e-01,6.156450e-09,5.954930e+00,6.717124e-01,6.156450e-09,5.954930e+00,6.717124e-01,7.802198e-01,1.000000e+00,5.971831e+01,4.186321e-01
4.560000e+00,7.807018e-01,1.860766e-12,5.988764e+00,1.669794e-01,1.860766e-12,5.988764e+00,1.669794e-01,1.860766e-12,5.988764e+00,1.669794e-01,1.860766e-12,5.988764e+00,1.669794e-01,1.860766e-12,5.988764e+00,1.669794e-01,6.058552e-09,5.955056e+00,6.716981e-01,6.058552e-09,5.955056e+00,6.716981e-01,6.058552e-09,5.955056e+00,6.716981e-01,6.058552e-09,5.955056e+00,6.716981e-01,6.058552e-09,5.955056e+00,6.716981e-01,7.807018e-01,1.000000e+00,5.971910e+01,4.186265e-01
4.570000e+00,7.811816e-01,1.830109e-12,5.988796e+00,1.669785e-01,1.830109e-12,5.988796e+00,1.669785e-01,1.830109e-12,5.988796e+00,1.669785e-01,1.830109e-12,5.988796e+00,1.669785e-01,1.830109e-12,5.988796e+00,1.669785e-01,5.962465e-09,5.955182e+00,6.716839e-01,5.962465e-09,5.955182e+00,6.716839e-01,5.962465e-09,5.955182e+00,6.716839e-01,5.962465e-09,5.955182e+00,6.716839e-01,5.962465e-09,5.955182e+00,6.716839e-01,7.811816e-01,1.000000e+00,5.971989e+01,4.186210e-01
4.580000e+00,7.816594e-01,1.800040e-12,5.988827e+00,1.669776e-01,1.800040e-12,5.988827e+00,1.669776e-01,1.800040e-12,5.988827e+00,1.669776e-01,1.800040e-12,5.988827e+00,1.669776e-01,1.800040e-12,5.988827e+00,1.669776e-01,5.868150e-09,5.955307e+00,6.716698e-01,5.868150e-09,5.955307e+00,6.716698e-01,5.868150e-09,5.955307e+00,6.716698e-01,5.868150e-09,5.955307e+00,6.716698e-01,5.868150e-09,5.955307e+00,6.716698e-01,7.816594e-01,1.000000e+00,5.972067e+01,4.186155e-01
4.590000e+00,7.821351e-01,1.770546e-12,5.988858e+00,1.669767e-01,1.770546e-12,5.988858e+00,1.669767e-01,1.770546e-12,5.988858e+00,1.669767e-01,1.770546e-12,5.988858e+00,1.669767e-01,1.770546e-12,5.988858e+00,1.669767e-01,5.775572e-09,5.955432e+00,6.716557e-01,5.775572e-09,5.955432e+00,6.716557e-01,5.775572e-09,5.955432e+00,6.716557e-01,5.775572e-09,5.955432e+00,6.716557e-01,5.775572e-09,5.955432e+00,6.716557e-01,7.821351e-01,1.000000e+00,5.972145e+01,4.186101e-01
4.600000e+00,7.826087e-01,1.741615e-12,5.988889e+00,1.669759e-01,1.741615e-12,5.988889e+00,1.669759e-01,1.741615e-12,5.988889e+00,1.669759e-01,1.741615e-12,5.988889e+00,1.669759e-01,1.741615e-12,5.988889e+00,1.669759e-01,5.684693e-09,5.955556e+00,6.716418e-01,5.684693e-09,5.955556e+00,6.716418e-01,5.684693e-09,5.955556e+00,6.716418e-01,5.684693e-09,5.955556e+00,6.716418e-01,5.684693e-09,5.955556e+00,6.716418e-01,7.826087e-01,1.000000e+00,5.972222e+01,4.186046e-01
4.610000e+00,7.830803e-01,1.713233e-12,5.988920e+00,1.669750e-01,1.713233e-12,5.988920e+00,1.669750e-01,1.713233e-12,5.988920e+00,1.669750e-01,1.713233e-12,5.988920e+00,1.669750e-01,1.713233e-12,5.988920e+00,1.669750e-01,5.595478e-09,5.955679e+00,6.716279e-01,5.595478e-09,5.955679e+00,6.716279e-01,5.595478e-09,5.955679e+00,6.716279e-01,5.595478e-09,5.955679e+00,6.716279e-01,5.595478e-09,5.955679e+00,6.716279e-01,7.830803e-01,1.000000e+00,5.972299e+01,4.185993e-01
4.620000e+00,7.835498e-01,1.685389e-12,5.988950e+00,1.669742e-01,1.685389e-12,5.988950e+00,1.669742e-01,1.685389e-12,5.988950e+00,1.669742e-01,1.685389e-12,5.988950e+00,1.669742e-01,1.685389e-12,5.988950e+00,1.669742e-01,5.507892e-09,5.955801e+00,6.716141e-01,5.507892e-09,5.955801e+00,6.716141e-01,5.507892e-09,5.955801e+00,6.716141e-01,5.507892e-09,5.955801e+00,6.716141e-01,5.507892e-09,5.955801e+00,6.716141e-01,7.835498e-01,1.000000e+00,5.972376e+01,4.185939e-01
4.630000e+00,7.840173e-01,1.658072e-12,5.988981e+00,1.669733e-01,1.658072e-12,5.988981e+00,1.669733e-01,1.658072e-12,5.988981e+00,1.669733e-01,1.658072e-12,5.988981e+00,1.669733e-01,1.658072e-12,5.988981e+00,1.669733e-01,5.421901e-09,5.955923e+00,6.716004e-01,5.421901e-09,5.955923e+00,6.716004e-01,5.421901e-09,5.955923e+00,6.716004e-01,5.421901e-09,5.955923e+00,6.716004e-01,5.421901e-09,5.955923e+00,6.716004e-01,7.840173e-01,1.000000e+00,5.972452e+01,4.185886e-01
4.640000e+00,7.844828e-01,1.631270e-12,5.989011e+00,1.669725e-01,1.631270e-12,5.989011e+00,1.669725e-01,1.631270e-12,5.989011e+00,1.669725e-01,1.631270e-12,5.989011e+00,1.669725e-01,1.631270e-12,5.989011e+00,1.669725e-01,5.337473e-09,5.956044e+00,6.715867e-01,5.337473e-09,5.956044e+00,6.715867e-01,5.337473e-09,5.956044e+00,6.715867e-01,5.337473e-09,5.956044e+00,6.715867e-01,5.337473e-09,5.956044e+00,6.715867e-01,7.844828e-01,1.000000e+00,5.972527e+01,4.185833e-01
4.650000e+00,7.849462e-01,1.604973e-12,5.989041e+00,1.669716e-01,1.604973e-12,5.989041e+00,1.669716e-01,1.604973e-12,5.989041e+00,1.669716e-01,1.604973e-12,5.989041e+00,1.669716e-01,1.604973e-12,5.989041e+00,1.669716e-01,5.254574e-09,5.956164e+00,6.715731e-01,5.254574e-09,5.956164e+00,6.715731e-01,5.254574e-09,5.956164e+00,6.715731e-01,5.254574e-09,5.956164e+00,6.715731e-01,5.254574e-09,5.956164e+00,6.715731e-01,7.849462e-01,1.000000e+00,5.972603e+01,4.185780e-01
4.660000e+00,7.854077e-01,1.579168e-12,5.989071e+00,1.669708e-01,1.579168e-12,5.989071e+00,1.669708e-01,1.579168e-12,5.989071e+00,1.669708e-01,1.579168e-12,5.989071e+00,1.669708e-01,1.579168e-12,5.989071e+00,1.669708e-01,5.173173e-09,5.956284e+00,6.715596e-01,5.173173e-09,5.956284e+00,6.715596e-01,5.173173e-09,5.956284e+00,6.715596e-01,5.173173e-09,5.956284e+00,6.715596e-01,5.173173e-09,5.956284e+00,6.715596e-01,7.854077e-01,1.000000e+00,5.972678e+01,4.185727e-01
4.670000e+00,7.858672e-01,1.553846e-12,5.989101e+00,1.669700e-01,1.553846e-12,5.989101e+00,1.669700e-01,1.553846e-12,5.989101e+00,1.669700e-01,1.553846e-12,5.989101e+00,1.669700e-01,1.553846e-12,5.989101e+00,1.669700e-01,5.093240e-09,5.956403e+00,6.715462e-01,5.093240e-09,5.956403e+00,6.715462e-01,5.093240e-09,5.956403e+00,6.715462e-01,5.093240e-09,5.956403e+00,6.715462e-01,5.093240e-09,5.956403e+00,6.715462e-01,7.858672e-01,1.000000e+00,5.972752e+01,4.185675e-01
4.680000e+00,7.863248e-01,1.528997e-12,5.989130e+00,1.669691e-01,1.528997e-12,5.989130e+00,1.669691e-01,1.528997e-12,5.989130e+00,1.669691e-01,1.528997e-12,5.989130e+00,1.669691e-01,1.528997e-12,5.989130e+00,1.669691e-01,5.014744e-09,5.956522e+00,6.715328e-01,5.014744e-09,5.956522e+00,6.715328e-01,5.014744e-09,5.956522e+00,6.715328e-01,5.014744e-09,5.956522e+00,6.715328e-01,5.014744e-09,5.956522e+00,6.715328e-01,7.863248e-01,1.000000e+00,5.972826e+01,4.185623e-01
4.690000e+00,7.867804e-01,1.504610e-12,5.989160e+00,1.669683e-01,1.504610e-12,5.989160e+00,1.669683e-01,1.504610e-12,5.989160e+00,1.669683e-01,1.504610e-12,5.989160e+00,1.669683e-01,1.504610e-12,5.989160e+00,1.669683e-01,4.937655e-09,5.956640e+00,6.715196e-01,4.937655e-09,5.956640e+00,6.715196e-01,4.937655e-09,5.956640e+00,6.715196e-01,4.937655e-09,5.956640e+00,6.715196e-01,4.937655e-09,5.956640e+00,6.715196e-01,7.867804e-01,1.000000e+00,5.972900e+01,4.185572e-01
4.700000e+00,7.872340e-01,1.480675e-12,5.989189e+00,1.669675e-01,1.480675e-12,5.989189e+00,1.669675e-01,1.480675e-12,5.989189e+00,1.669675e-01,1.480675e-12,5.989189e+00,1.669675e-01,1.480675e-12,5.989189e+00,1.669675e-01,4.861946e-09,5.956757e+00,6.715063e-01,4.861946e-09,5.956757e+00,6.715063e-01,4.861946e-09,5.956757e+00,6.715063e-01,4.861946e-09,5.956757e+00,6.715063e-01,4.861946e-09,5.956757e+00,6.715063e-01,7.872340e-01,1.000000e+00,5.972973e+01,4.185520e-01
4.710000e+00,7.876858e-01,1.457184e-12,5.989218e+00,1.669667e-01,1.457184e-12,5.989218e+00,1.669667e-01,1.457184e-12,5.989218e+00,1.669667e-01,1.457184e-12,5.989218e+00,1.669667e-01,1.457184e-12,5.989218e+00,1.669667e-01,4.787587e-09,5.956873e+00,6.714932e-01,4.787587e-09,5.956873e+00,6.714932e-01,4.787587e-09,5.956873e+00,6.714932e-01,4.787587e-09,5.956873e+00,6.714932e-01,4.787587e-09,5.956873e+00,6.714932e-01,7.876858e-01,1.000000e+00,5.973046e+01,4.185469e-01
4.720000e+00,7.881356e-01,1.434126e-12,5.989247e+00,1.669659e-01,1.434126e-12,5.989247e+00,1.669659e-01,1.434126e-12,5.989247e+00,1.669659e-01,1.434126e-12,5.989247e+00,1.669659e-01,1.434126e-12,5.989247e+00,1.669659e-01,4.714552e-09,5.956989e+00,6.714801e-01,4.714552e-09,5.956989e+00,6.714801e-01,4.714552e-09,5.956989e+00,6.714801e-01,4.714552e-09,5.956989e+00,6.714801e-01,4.714552e-09,5.956989e+00,6.714801e-01,7.881356e-01,1.000000e+00,5.973118e+01,4.185419e-01
4.730000e+00,7.885835e-01,1.411493e-12,5.989276e+00,1.669651e-01,1.411493e-12,5.989276e+00,1.669651e-01,1.411493e-12,5.989276e+00,1.669651e-01,1.411493e-12,5.989276e+00,1.669651e-01,1.411493e-12,5.989276e+00,1.669651e-01,4.642813e-09,5.957105e+00,6.714671e-01,4.642813e-09,5.957105e+00,6.714671e-01,4.642813e-09,5.957105e+00,6.714671e-01,4.642813e-09,5.957105e+00,6.714671e-01,4.642813e-09,5.957105e+00,6.714671e-01,7.885835e-01,1.000000e+00,5.973190e+01,4.185368e-01
4.740000e+00,7.890295e-01,1.389276e-12,5.989305e+00,1.669643e-01,1.389276e-12,5.989305e+00,1.669643e-01,1.389276e-12,5.989305e+00,1.669643e-01,1.389276e-12,5.989305e+00,1.669643e-01,1.389276e-12,5.989305e+00,1.669643e-01,4.572344e-09,5.957219e+00,6.714542e-01,4.572344e-09,5.957219e+00,6.714542e-01,4.572344e-09,5.957219e+00,6.714542e-01,4.572344e-09,5.957219e+00,6.714542e-01,4.572344e-09,5.957219e+00,6.714542e-01,7.890295e-01,1.000000e+00,5.973262e+01,4.185318e-01
4.750000e+00,7.894737e-01,1.367465e-12,5.989333e+00,1.669635e-01,1.367465e-12,5.989333e+00,1.669635e-01,1.367465e-12,5.989333e+00,1.669635e-01,1.367465e-12,5.989333e+00,1.669635e-01,1.367465e-12,5.989333e+00,1.669635e-01,4.503120e-09,5.957333e+00,6.714414e-01,4.503120e-09,5.957333e+00,6.714414e-01,4.503120e-09,5.957333e+00,6.714414e-01,4.503120e-09,5.957333e+00,6.714414e-01,4.503120e-09,5.957333e+00,6.714414e-01,7.894737e-01,1.000000e+00,5.973333e+01,4.185268e-01
4.760000e+00,7.899160e-01,1.346053e-12,5.989362e+00,1.669627e-01,1.346053e-12,5.989362e+00,1.669627e-01,1.346053e-12,5.989362e+00,1.669627e-01,1.346053e-12,5.989362e+00,1.669627e-01,1.346053e-12,5.989362e+00,1.669627e-01,4.435115e-09,5.957447e+00,6.714286e-01,4.435115e-09,5.957447e+00,6.714286e-01,4.435115e-09,5.957447e+00,6.714286e-01,4.435115e-09,5.957447e+00,6.714286e-01,4.435115e-09,5.957447e+00,6.714286e-01,7.899160e-01,1.000000e+00,5.973404e+01,4.185218e-01
4.770000e+00,7.903564e-01,1.325031e-12,5.989390e+00,1.669619e-01,1.325031e-12,5.989390e+00,1.669619e-01,1.325031e-12,5.989390e+00,1.669619e-01,1.325031e-12,5.989390e+00,1.669619e-01,1.325031e-12,5.989390e+00,1.669619e-01,4.368306e-09,5.957560e+00,6.714158e-01,4.368306e-09,5.957560e+00,6.714158e-01,4.368306e-09,5.957560e+00,6.714158e-01,4.368306e-09,5.957560e+00,6.714158e-01,4.368306e-09,5.957560e+00,6.714158e-01,7.903564e-01,1.000000e+00,5.973475e+01,4.185169e-01
4.780000e+00,7.907950e-01,1.304391e-12,5.989418e+00,1.669611e-01,1.304391e-12,5.989418e+00,1.669611e-01,1.304391e-12,5.989418e+00,1.669611e-01,1.304391e-12,5.989418e+00,1.669611e-01,1.304391e-12,5.989418e+00,1.669611e-01,4.302668e-09,5.957672e+00,6.714032e-01,4.302668e-09,5.957672e+00,6.714032e-01,4.302668e-09,5.957672e+00,6.714032e-01,4.302668e-09,5.957672e+00,6.714032e-01,4.302668e-09,5.957672e+00,6.714032e-01,7.907950e-01,1.000000e+00,5.973545e+01,4.185120e-01
4.790000e+00,7.912317e-01,1.284125e-12,5.989446e+00,1.669604e-01,1.284125e-12,5.989446e+00,1.669604e-01,1.284125e-12,5.989446e+00,1.669604e-01,1.284125e-12,5.989446e+00,1.669604e-01,1.284125e-12,5.989446e+00,1.669604e-01,4.238177e-09,5.957784e+00,6.713906e-01,4.238177e-09,5.957784e+00,6.713906e-01,4.238177e-09,5.957784e+00,6.713906e-01,4.238177e-09,5.957784e+00,6.713906e-01,4.238177e-09,5.957784e+00,6.713906e-01,7.912317e-01,1.000000e+00,5.973615e+01,4.185071e-01
4.800000e+00,7.916667e-01,1.264225e-12,5.989474e+00,1.669596e-01,1.264225e-12,5.989474e+00,1.669596e-01,1.264225e-12,5.989474e+00,1.669596e-01,1.264225e-12,5.989474e+00,1.669596e-01,1.264225e-12,5.989474e+00,1.669596e-01,4.174811e-09,5.957895e+00,6.713781e-01,4.174811e-09,5.957895e+00,6.713781e-01,4.174811e-09,5.957895e+00,6.713781e-01,4.174811e-09,5.957895e+00,6.713781e-01,4.174811e-09,5.957895e+00,6.713781e-01,7.916667e-01,1.000000e+00,5.973684e+01,4.185022e-01
4.810000e+00,7.920998e-01,1.244685e-12,5.989501e+00,1.669588e-01,1.244685e-12,5.989501e+00,1.669588e-01,1.244685e-12,5.989501e+00,1.669588e-01,1.244685e-12,5.989501e+00,1.669588e-01,1.244685e-12,5.989501e+00,1.669588e-01,4.112548e-09,5.958005e+00,6.713656e-01,4.112548e-09,5.958005e+00,6.713656e-01,4.112548e-09,5.958005e+00,6.713656e-01,4.112548e-09,5.958005e+00,6.713656e-01,4.112548e-09,5.958005e+00,6.713656e-01,7.920998e-01,1.000000e+00,5.973753e+01,4.184974e-01
4.820000e+00,7.925311e-01,1.225495e-12,5.989529e+00,1.669580e-01,1.225495e-12,5.989529e+00,1.669580e-01,1.225495e-12,5.989529e+00,1.669580e-01,1.225495e-12,5.989529e+00,1.669580e-01,1.225495e-12,5.989529e+00,1.669580e-01,4.051366e-09,5.958115e+00,6.713532e-01,4.051366e-09,5.958115e+00,6.713532e-01,4.051366e-09,5.958115e+00,6.713532e-01,4.051366e-09,5.958115e+00,6.713532e-01,4.051366e-09,5.958115e+00,6.713532e-01,7.925311e-01,1.000000e+00,5.973822e+01,4.184925e-01
4.830000e+00,7.929607e-01,1.206651e-12,5.989556e+00,1.669573e-01,1.206651e-12,5.989556e+00,1.669573e-01,1.206651e-12,5.989556e+00,1.669573e-01,1.206651e-12,5.989556e+00,1.669573e-01,1.206651e-12,5.989556e+00,1.669573e-01,3.991242e-09,5.958225e+00,6.713409e-01,3.991242e-09,5.958225e+00,6.713409e-01,3.991242e-09,5.958225e+00,6.713409e-01,3.991242e-09,5.958225e+00,6.713409e-01,3.991242e-09,5.958225e+00,6.713409e-01,7.929607e-01,1.000000e+00,5.973890e+01,4.184878e-01
